id,event,obj,page_load_time,trigger_time,user_id,device
17403,22,1299,2022-10-19 14:49:06,2022-10-19 14:50:17.896163,231,0
17404,1,,2022-10-19 14:49:06,2022-10-19 14:55:42.933267,231,0
17405,7,,2022-10-19 15:20:46,2022-10-19 15:20:47.551497,,1
17406,28,,2022-10-19 15:20:48,2022-10-19 15:20:52.509057,151,1
17407,28,,2022-10-19 15:20:56,2022-10-19 15:20:59.425004,99,1
17408,27,,2022-10-19 15:20:59,2022-10-19 15:21:01.299390,99,1
17409,22,1310,2022-10-19 15:20:53,2022-10-19 15:21:46.838275,151,1
17410,26,,2022-10-19 15:21:56,2022-10-19 15:22:15.474833,151,1
17411,28,,2022-10-19 15:22:15,2022-10-19 15:22:18.343037,151,1
17412,22,1300,2022-10-19 15:22:33,2022-10-19 15:23:40.719408,151,1
17413,27,,2022-10-19 15:22:33,2022-10-19 15:23:44.612265,151,1
17414,28,,2022-10-19 15:23:44,2022-10-19 15:23:45.454141,151,1
17415,26,,2022-10-19 15:23:45,2022-10-19 15:23:46.433525,151,1
17416,28,,2022-10-19 15:23:46,2022-10-19 15:23:50.446366,151,1
17417,27,,2022-10-19 15:23:51,2022-10-19 15:23:51.332159,151,1
17418,28,,2022-10-19 15:25:27,2022-10-19 15:25:33.314810,151,1
17419,26,,2022-10-19 15:25:36,2022-10-19 15:26:04.257155,151,1
17420,26,,2022-10-19 15:26:07,2022-10-19 15:26:07.461514,151,1
17421,27,,2022-10-19 15:37:43,2022-10-19 15:37:43.902997,151,1
17422,28,,2022-10-19 15:38:56,2022-10-19 15:38:59.808933,151,1
17423,1,,2022-10-19 15:46:22,2022-10-19 15:46:25.956604,243,0
17424,1,,2022-10-19 15:46:22,2022-10-19 15:46:26.478666,243,0
17425,9,,2022-10-19 15:46:28,2022-10-19 15:46:29.799048,243,0
17426,13,,2022-10-19 15:48:40,2022-10-19 15:54:25.263688,243,0
17427,22,1309,2022-10-19 14:41:32,2022-10-19 16:20:58.755522,93,1
17428,22,1312,2022-10-19 14:41:32,2022-10-19 16:22:21.617268,93,1
17429,22,1312,2022-10-19 14:41:32,2022-10-19 16:22:27.416478,93,1
17430,27,,2022-10-19 14:41:32,2022-10-19 16:23:43.551222,93,1
17431,26,,2022-10-19 16:23:45,2022-10-19 16:23:46.529320,93,1
17432,27,,2022-10-19 16:23:48,2022-10-19 16:23:48.810993,93,1
17433,13,,2022-10-19 16:23:50,2022-10-19 16:25:30.735402,93,1
17434,13,,2022-10-19 16:23:50,2022-10-19 16:28:12.497704,93,1
17435,28,,2022-10-19 16:28:19,2022-10-19 16:28:20.111629,93,1
17436,28,,2022-10-19 16:28:44,2022-10-19 16:30:19.301952,106,1
17437,28,,2022-10-19 17:07:14,2022-10-19 17:07:18.893511,336,0
17438,22,1317,2022-10-19 17:07:19,2022-10-19 17:08:29.739719,336,0
17439,13,,2022-10-19 15:21:01,2022-10-19 17:14:17.417747,99,1
17440,22,1313,2022-10-19 17:07:19,2022-10-19 17:14:38.803952,336,0
17441,26,,2022-10-19 17:07:19,2022-10-19 17:14:47.358381,336,0
17442,2,,2022-10-19 17:14:47,2022-10-19 17:14:49.107154,336,0
17443,28,,2022-10-19 14:57:07,2022-10-19 17:57:08.911074,37,1
17444,28,,2022-10-19 15:06:18,2022-10-19 18:06:20.050150,37,1
17445,28,,2022-10-19 15:09:56,2022-10-19 18:10:11.057211,37,1
17446,28,,2022-10-19 19:21:37,2022-10-19 19:21:43.407937,448,0
17447,1,,2022-10-19 19:21:43,2022-10-19 19:22:20.592517,448,0
17448,27,,2022-10-19 19:21:43,2022-10-19 19:22:23.211429,448,0
17449,1,,2022-10-19 19:24:20,2022-10-19 19:24:24.037815,448,0
17450,1,,2022-10-19 19:25:09,2022-10-19 19:25:18.261113,448,0
17451,28,,2022-10-19 19:25:09,2022-10-19 19:25:20.577217,448,0
17452,22,1320,2022-10-19 19:25:20,2022-10-19 19:25:55.232450,448,0
17453,22,1319,2022-10-19 19:25:20,2022-10-19 19:26:25.139842,448,0
17454,6,,2022-10-19 19:37:50,2022-10-19 19:37:51.715813,,1
17455,28,,2022-10-19 19:54:38,2022-10-19 19:54:40.150358,488,1
17456,1,,2022-10-19 21:56:24,2022-10-19 21:56:27.919292,125,0
17457,26,,2022-10-19 21:56:24,2022-10-19 21:56:32.822556,125,0
17458,9,,2022-10-19 22:06:33,2022-10-19 22:06:34.613137,125,0
17459,28,,2022-10-19 22:06:34,2022-10-19 22:07:23.823753,125,0
17460,27,,2022-10-19 22:07:24,2022-10-19 22:07:28.071052,125,0
17461,28,,2022-10-19 22:09:56,2022-10-19 22:10:02.035298,125,0
17462,22,1322,2022-10-19 22:10:02,2022-10-19 22:10:58.785534,125,0
17463,22,1320,2022-10-19 22:10:02,2022-10-19 22:11:36.643123,125,0
17464,26,,2022-10-19 22:10:02,2022-10-19 22:11:48.156046,125,0
17465,1,,2022-10-19 19:56:37,2022-10-19 22:42:09.959416,488,1
17466,1,,2022-10-19 19:56:37,2022-10-19 22:42:13.992260,488,1
17467,27,,2022-10-19 22:42:26,2022-10-19 22:42:28.993169,488,1
17468,27,,2022-10-19 22:42:38,2022-10-19 22:42:41.735012,488,0
17469,27,,2022-10-19 22:42:29,2022-10-19 22:42:54.969195,488,1
17470,28,,2022-10-19 22:42:55,2022-10-19 22:43:00.197286,488,1
17471,22,1323,2022-10-19 22:49:42,2022-10-19 22:51:44.046595,488,1
17472,22,1310,2022-10-19 22:51:57,2022-10-19 22:56:14.566244,488,1
17473,28,,2022-10-19 23:10:50,2022-10-19 23:10:53.176115,407,1
17474,7,,2022-10-19 23:14:50,2022-10-19 23:14:52.476674,,1
17475,1,,2022-10-19 23:14:53,2022-10-19 23:14:54.756284,331,1
17476,1,,2022-10-19 23:14:53,2022-10-19 23:15:10.388705,331,1
17477,1,,2022-10-19 23:14:53,2022-10-19 23:15:12.830910,331,1
17478,1,,2022-10-19 23:14:53,2022-10-19 23:15:16.340519,331,1
17479,1,,2022-10-19 23:14:53,2022-10-19 23:15:17.639275,331,1
17480,9,,2022-10-19 23:15:19,2022-10-19 23:15:20.945554,331,1
17481,27,,2022-10-19 23:10:53,2022-10-19 23:17:22.853591,407,1
17482,1,,2022-10-19 23:17:23,2022-10-19 23:17:45.103534,407,1
17483,1,,2022-10-19 23:17:23,2022-10-19 23:17:46.192442,407,1
17484,28,,2022-10-19 23:15:21,2022-10-19 23:18:01.443709,331,1
17485,7,,2022-10-19 23:18:05,2022-10-19 23:18:12.842545,,0
17486,27,,2022-10-19 23:18:32,2022-10-19 23:18:34.661684,407,1
17487,27,,2022-10-19 23:19:11,2022-10-19 23:19:18.851575,407,0
17488,28,,2022-10-19 23:18:34,2022-10-19 23:20:25.848063,407,1
17489,22,1324,2022-10-19 23:20:26,2022-10-19 23:21:13.585650,407,1
17490,22,1322,2022-10-19 23:20:26,2022-10-19 23:22:50.101619,407,1
17491,26,,2022-10-19 23:20:26,2022-10-19 23:22:54.725874,407,1
17492,27,,2022-10-19 23:32:06,2022-10-19 23:32:09.285726,331,1
17493,13,,2022-10-19 23:32:09,2022-10-19 23:38:18.853428,331,1
17494,28,,2022-10-19 23:38:19,2022-10-19 23:38:23.013466,331,1
17495,22,1324,2022-10-19 23:38:23,2022-10-19 23:39:20.168709,331,1
17496,22,1319,2022-10-19 23:38:23,2022-10-19 23:40:18.182673,331,1
17497,28,,2022-10-19 11:30:21,2022-10-20 00:10:49.577574,352,1
17498,22,1326,2022-10-20 00:10:52,2022-10-20 00:11:38.900900,352,1
17499,22,1318,2022-10-20 00:10:52,2022-10-20 00:12:59.208299,352,1
17500,26,,2022-10-20 00:10:52,2022-10-20 00:13:02.314096,352,1
17501,7,,2022-10-20 01:25:28,2022-10-20 01:25:33.840993,,1
17502,26,,2022-10-20 01:25:34,2022-10-20 01:25:37.622901,99,1
17503,27,,2022-10-20 01:25:39,2022-10-20 01:25:40.630278,99,1
17504,28,,2022-10-20 01:25:41,2022-10-20 01:25:42.410786,99,1
17505,1,,2022-10-20 01:25:42,2022-10-20 01:25:46.626269,99,1
17506,28,,2022-10-20 01:25:42,2022-10-20 01:25:50.269683,99,1
17507,27,,2022-10-20 01:25:50,2022-10-20 01:25:51.642579,99,1
17508,26,,2022-10-20 01:25:51,2022-10-20 01:25:53.031630,99,1
17509,7,,2022-10-20 01:34:10,2022-10-20 01:34:13.244101,,1
17510,26,,2022-10-20 01:43:14,2022-10-20 01:43:17.743105,318,1
17511,27,,2022-10-20 01:43:18,2022-10-20 01:43:24.035472,318,1
17512,28,,2022-10-20 02:36:40,2022-10-20 02:55:55.766712,318,1
17513,28,,2022-10-20 10:50:10,2022-10-20 10:50:14.302982,167,1
17514,27,,2022-10-20 10:50:14,2022-10-20 10:55:52.761044,167,1
17515,13,,2022-10-20 10:55:52,2022-10-20 11:01:12.470535,167,1
17516,28,,2022-10-20 11:01:16,2022-10-20 11:01:20.226981,167,1
17517,22,1323,2022-10-20 11:01:20,2022-10-20 11:02:43.159853,167,1
17518,22,1327,2022-10-20 11:01:20,2022-10-20 11:04:05.176289,167,1
17519,27,,2022-10-20 11:38:21,2022-10-20 11:38:25.485062,88,0
17520,13,,2022-10-20 11:38:26,2022-10-20 11:39:39.128095,88,0
17521,28,,2022-10-20 11:39:45,2022-10-20 11:40:03.656157,88,0
17522,28,,2022-10-20 11:40:09,2022-10-20 11:40:12.267299,88,1
17523,22,1328,2022-10-20 11:40:12,2022-10-20 11:40:57.003877,88,1
17524,22,1326,2022-10-20 11:40:12,2022-10-20 11:41:48.124135,88,1
17525,26,,2022-10-20 11:41:55,2022-10-20 11:42:10.142168,88,1
17526,28,,2022-10-20 11:42:10,2022-10-20 11:42:18.736243,88,1
17527,7,,2022-10-20 12:22:39,2022-10-20 12:22:45.230148,,1
17528,27,,2022-10-20 12:22:46,2022-10-20 12:25:10.450069,51,1
17529,13,,2022-10-20 12:25:10,2022-10-20 12:32:21.380501,51,1
17530,28,,2022-10-20 12:32:23,2022-10-20 12:32:27.250689,51,1
17531,22,1329,2022-10-20 12:32:27,2022-10-20 12:33:36.847068,51,1
17532,22,1320,2022-10-20 12:34:18,2022-10-20 12:48:52.439102,51,1
17533,26,,2022-10-20 12:34:18,2022-10-20 12:49:07.411439,51,1
17534,1,,2022-10-20 12:49:07,2022-10-20 12:50:31.170142,51,1
17535,6,,2022-10-20 13:40:27,2022-10-20 13:39:47.608295,,1
17536,7,,2022-10-20 13:40:30,2022-10-20 13:39:51.545878,,1
17537,27,,2022-10-20 13:40:33,2022-10-20 13:39:55.284662,292,1
17538,26,,2022-10-20 13:40:36,2022-10-20 13:40:36.137779,292,1
17539,28,,2022-10-20 13:41:17,2022-10-20 13:40:37.731369,292,1
17540,14,,2022-10-20 13:41:19,2022-10-20 13:40:53.972081,292,1
17541,28,,2022-10-20 13:44:51,2022-10-20 13:44:54.207290,89,1
17542,28,,2022-10-20 14:12:18,2022-10-20 14:12:20.819859,177,1
17543,28,,2022-10-20 14:12:27,2022-10-20 14:12:38.232316,177,1
17544,26,,2022-10-20 14:12:38,2022-10-20 14:12:41.625981,177,1
17545,28,,2022-10-20 14:12:41,2022-10-20 14:12:55.033560,177,1
17546,28,,2022-10-20 14:12:58,2022-10-20 14:13:19.896851,177,1
17547,27,,2022-10-20 14:13:20,2022-10-20 14:19:07.260243,177,1
17548,28,,2022-10-20 14:21:10,2022-10-20 14:21:15.520061,177,1
17549,13,,2022-10-20 14:19:07,2022-10-20 14:22:55.158972,177,1
17550,28,,2022-10-20 14:22:56,2022-10-20 14:23:06.364982,177,1
17551,22,1327,2022-10-20 14:23:06,2022-10-20 14:26:29.372117,177,1
17552,22,1319,2022-10-20 14:26:37,2022-10-20 14:29:57.270326,177,1
17553,6,,2022-10-20 16:58:02,2022-10-20 16:58:04.221575,,1
17554,7,,2022-10-20 16:58:05,2022-10-20 16:58:09.436127,,1
17555,28,,2022-10-20 16:58:09,2022-10-20 16:58:13.402152,235,1
17556,27,,2022-10-20 16:58:13,2022-10-20 17:02:56.743673,235,1
17557,13,,2022-10-20 17:02:56,2022-10-20 17:13:17.213313,235,1
17558,28,,2022-10-20 17:13:25,2022-10-20 17:13:31.114318,235,1
17559,22,1329,2022-10-20 17:13:31,2022-10-20 17:18:34.098416,235,1
17560,22,1316,2022-10-20 17:18:41,2022-10-20 17:19:37.692564,235,1
17561,28,,2022-10-20 17:39:51,2022-10-20 17:39:54.144253,212,1
17562,6,,2022-10-20 18:05:21,2022-10-20 18:05:22.150365,,1
17563,7,,2022-10-20 18:05:23,2022-10-20 18:05:34.118452,,1
17564,28,,2022-10-20 18:05:35,2022-10-20 18:05:39.451945,92,1
17565,7,,2022-10-20 18:45:57,2022-10-20 18:46:08.208747,,1
17566,7,,2022-10-20 18:45:57,2022-10-20 18:46:09.296602,,1
17567,7,,2022-10-20 18:46:10,2022-10-20 18:49:32.518044,,1
17568,28,,2022-10-20 18:49:33,2022-10-20 18:49:54.485349,206,1
17569,27,,2022-10-20 18:49:54,2022-10-20 18:55:49.198673,206,1
17570,13,,2022-10-20 18:55:49,2022-10-20 20:02:58.940094,206,1
17571,28,,2022-10-20 20:03:00,2022-10-20 20:03:06.789031,206,1
17572,22,1329,2022-10-20 20:03:07,2022-10-20 20:07:29.237265,206,1
17573,22,1330,2022-10-20 20:10:18,2022-10-20 20:16:29.555286,206,1
17574,22,1329,2022-10-20 20:30:17,2022-10-20 20:32:19.365571,243,0
17575,22,1327,2022-10-20 20:30:17,2022-10-20 20:33:50.267951,243,0
17576,7,,2022-10-20 22:25:38,2022-10-20 22:25:44.675987,,1
17577,13,,2022-10-20 22:27:04,2022-10-20 22:32:40.504561,131,1
17578,28,,2022-10-20 22:32:41,2022-10-20 22:32:49.322723,131,1
17579,22,1329,2022-10-20 22:32:50,2022-10-20 22:34:09.205723,131,1
17580,22,1319,2022-10-20 22:34:27,2022-10-20 22:35:43.021577,131,1
17581,1,,2022-10-20 13:41:35,2022-10-20 22:57:55.564106,292,1
17582,1,,2022-10-20 13:41:35,2022-10-20 22:57:58.489938,292,1
17583,26,,2022-10-20 22:58:46,2022-10-20 22:58:11.697688,292,1
17584,27,,2022-10-20 22:58:53,2022-10-20 22:58:13.168244,292,1
17585,28,,2022-10-20 22:58:54,2022-10-20 22:58:14.321480,292,1
17586,28,,2022-10-21 10:35:50,2022-10-21 10:41:03.796000,278,1
17587,28,,2022-10-21 10:41:04,2022-10-21 10:41:08.601540,278,1
17588,28,,2022-10-21 10:41:09,2022-10-21 10:41:10.252705,278,1
17589,26,,2022-10-21 10:41:10,2022-10-21 10:41:10.867739,278,1
17590,27,,2022-10-21 10:46:12,2022-10-21 10:46:14.797962,278,1
17591,28,,2022-10-21 10:46:14,2022-10-21 10:46:15.850170,278,1
17592,27,,2022-10-21 10:46:16,2022-10-21 10:46:34.779995,278,1
17593,13,,2022-10-21 10:46:34,2022-10-21 10:54:15.490590,278,1
17594,13,,2022-10-21 10:46:34,2022-10-21 10:54:20.802457,278,1
17595,13,,2022-10-21 10:46:34,2022-10-21 10:54:23.832535,278,1
17596,13,,2022-10-21 10:46:34,2022-10-21 10:54:27.148743,278,1
17597,13,,2022-10-21 10:46:34,2022-10-21 10:54:28.384782,278,1
17598,28,,2022-10-21 10:54:33,2022-10-21 10:54:35.265991,278,1
17599,26,,2022-10-21 10:54:35,2022-10-21 10:54:40.415383,278,1
17600,28,,2022-10-21 10:54:54,2022-10-21 10:54:56.656726,278,1
17601,22,1328,2022-10-21 10:57:17,2022-10-21 10:59:51.558920,278,1
17602,22,1328,2022-10-21 10:57:17,2022-10-21 11:00:05.293562,278,1
17603,7,,2022-10-21 11:01:05,2022-10-21 11:01:08.174082,,1
17604,1,,2022-10-21 11:03:29,2022-10-21 11:03:31.520312,476,1
17605,27,,2022-10-21 11:03:34,2022-10-21 11:03:35.710460,476,1
17606,28,,2022-10-21 11:03:35,2022-10-21 11:03:37.760544,476,1
17607,26,,2022-10-21 11:03:38,2022-10-21 11:03:39.665965,476,1
17608,22,1310,2022-10-21 11:00:33,2022-10-21 11:04:08.572624,278,1
17609,28,,2022-10-21 11:00:33,2022-10-21 11:04:20.200130,278,1
17610,28,,2022-10-21 11:08:06,2022-10-21 11:08:07.415321,118,1
17611,26,,2022-10-21 11:08:48,2022-10-21 11:12:18.551545,118,1
17612,28,,2022-10-21 11:12:19,2022-10-21 11:12:24.421412,118,1
17613,26,,2022-10-21 11:12:24,2022-10-21 11:12:58.824881,118,1
17614,9,,2022-10-21 11:12:59,2022-10-21 11:13:05.780183,118,1
17615,28,,2022-10-21 11:01:21,2022-10-21 11:13:07.369094,154,1
17616,28,,2022-10-21 11:13:23,2022-10-21 11:13:26.278823,268,1
17617,26,,2022-10-21 11:15:13,2022-10-21 11:15:15.041310,67,1
17618,27,,2022-10-21 11:15:15,2022-10-21 11:15:16.661362,67,1
17619,27,,2022-10-21 11:16:55,2022-10-21 11:16:57.204669,255,1
17620,26,,2022-10-21 11:16:57,2022-10-21 11:16:58.161075,255,1
17621,26,,2022-10-21 11:13:36,2022-10-21 11:17:02.002568,154,1
17622,27,,2022-10-21 11:17:02,2022-10-21 11:17:02.620778,154,1
17623,13,,2022-10-21 11:17:02,2022-10-21 11:18:45.241926,154,1
17624,2,,2022-10-21 11:18:44,2022-10-21 11:18:51.795042,303,0
17625,7,,2022-10-21 11:18:59,2022-10-21 11:19:04.858732,,0
17626,28,,2022-10-21 11:18:46,2022-10-21 11:19:06.821278,154,1
17627,1,,2022-10-21 11:19:19,2022-10-21 11:19:22.020194,300,1
17628,1,,2022-10-21 11:19:19,2022-10-21 11:19:24.053474,300,1
17629,28,,2022-10-21 11:19:19,2022-10-21 11:19:25.337758,300,1
17630,26,,2022-10-21 11:19:25,2022-10-21 11:19:27.932931,300,1
17631,28,,2022-10-21 11:19:28,2022-10-21 11:19:33.181527,300,1
17632,22,1338,2022-10-21 11:19:03,2022-10-21 11:19:46.488090,117,0
17633,22,1335,2022-10-21 11:19:07,2022-10-21 11:20:24.011194,154,1
17634,13,,2022-10-21 11:13:06,2022-10-21 11:20:32.734266,118,1
17635,28,,2022-10-21 11:20:34,2022-10-21 11:20:49.112851,118,1
17636,22,1335,2022-10-21 11:19:03,2022-10-21 11:20:49.584421,117,0
17637,22,1329,2022-10-21 11:21:37,2022-10-21 11:22:02.919955,118,1
17638,6,,2022-10-21 11:22:22,2022-10-21 11:22:26.581010,182,1
17639,27,,2022-10-21 11:22:26,2022-10-21 11:22:31.141904,182,1
17640,22,1332,2022-10-21 11:19:07,2022-10-21 11:23:07.139658,154,1
17641,26,,2022-10-21 11:19:07,2022-10-21 11:23:09.440584,154,1
17642,26,,2022-10-21 11:23:19,2022-10-21 11:23:23.205751,116,1
17643,28,,2022-10-21 11:23:22,2022-10-21 11:23:27.121652,116,1
17644,1,,2022-10-21 11:23:33,2022-10-21 11:23:35.127999,137,1
17645,22,1297,2022-10-21 11:22:51,2022-10-21 11:23:42.054521,118,1
17646,28,,2022-10-21 11:23:33,2022-10-21 11:23:43.491925,137,1
17647,26,,2022-10-21 11:23:44,2022-10-21 11:23:44.956888,137,1
17648,28,,2022-10-21 11:22:51,2022-10-21 11:23:45.716400,118,1
17649,26,,2022-10-21 11:23:45,2022-10-21 11:23:48.073802,118,1
17650,9,,2022-10-21 11:23:45,2022-10-21 11:24:51.549989,137,1
17651,28,,2022-10-21 11:24:52,2022-10-21 11:25:33.432275,137,1
17652,22,1307,2022-10-21 11:20:50,2022-10-21 11:27:40.033795,268,1
17653,13,,2022-10-21 11:22:31,2022-10-21 11:28:21.645166,182,1
17654,28,,2022-10-21 11:28:22,2022-10-21 11:28:47.166139,182,1
17655,27,,2022-10-21 11:24:05,2022-10-21 11:28:53.025745,89,1
17656,27,,2022-10-21 11:31:21,2022-10-21 11:31:54.350532,268,1
17657,27,,2022-10-21 11:25:33,2022-10-21 11:33:57.842007,137,1
17658,27,,2022-10-21 11:25:33,2022-10-21 11:33:59.286342,137,1
17659,27,,2022-10-21 11:25:33,2022-10-21 11:33:59.837054,137,1
17660,27,,2022-10-21 11:25:33,2022-10-21 11:34:00.208292,137,1
17661,28,,2022-10-21 08:34:11,2022-10-21 11:34:13.493460,37,1
17662,13,,2022-10-21 11:28:53,2022-10-21 11:34:31.117051,89,1
17663,28,,2022-10-21 11:35:29,2022-10-21 11:35:42.540784,89,1
17664,30,,2022-10-21 08:34:13,2022-10-21 11:36:14.601551,37,1
17665,13,,2022-10-21 11:34:00,2022-10-21 11:36:38.448596,137,1
17666,26,,2022-10-21 11:36:46,2022-10-21 11:36:51.124849,137,1
17667,28,,2022-10-21 11:36:51,2022-10-21 11:37:20.547414,137,1
17668,30,,2022-10-21 08:36:14,2022-10-21 11:37:36.489409,37,1
17669,26,,2022-10-21 11:37:59,2022-10-21 11:38:04.613310,268,1
17670,26,,2022-10-21 11:38:04,2022-10-21 11:38:06.951285,268,1
17671,22,1340,2022-10-21 11:28:47,2022-10-21 11:38:10.472781,182,1
17672,27,,2022-10-21 11:35:43,2022-10-21 11:38:57.792421,89,1
17673,26,,2022-10-21 11:38:57,2022-10-21 11:38:59.877693,89,1
17674,22,1333,2022-10-21 11:28:47,2022-10-21 11:39:08.502006,182,1
17675,7,,2022-10-21 11:41:32,2022-10-21 11:41:59.255227,,0
17676,7,,2022-10-21 11:41:59,2022-10-21 11:42:12.047270,,0
17677,28,,2022-10-21 11:42:12,2022-10-21 11:42:34.554550,332,0
17678,22,1314,2022-10-21 11:40:28,2022-10-21 11:43:11.656063,137,1
17679,22,1343,2022-10-21 11:42:35,2022-10-21 11:44:00.013119,332,0
17680,28,,2022-10-21 11:43:54,2022-10-21 11:44:01.120960,89,1
17681,22,1301,2022-10-21 11:42:39,2022-10-21 11:44:44.171829,268,1
17682,22,1340,2022-10-21 11:42:35,2022-10-21 11:44:45.593248,332,0
17683,26,,2022-10-21 11:45:18,2022-10-21 11:45:51.877619,137,1
17684,28,,2022-10-21 11:45:53,2022-10-21 11:45:54.704132,137,1
17685,22,1336,2022-10-21 11:45:55,2022-10-21 11:47:35.997709,137,1
17686,1,,2022-10-21 11:45:55,2022-10-21 11:47:44.181097,137,1
17687,1,,2022-10-21 11:45:55,2022-10-21 11:47:45.931535,137,1
17688,22,1344,2022-10-21 11:44:01,2022-10-21 11:47:59.353693,89,1
17689,22,1341,2022-10-21 11:44:01,2022-10-21 11:54:54.443820,89,1
17690,7,,2022-10-21 11:59:14,2022-10-21 11:59:27.423541,,0
17691,1,,2022-10-21 11:59:28,2022-10-21 11:59:36.726483,359,0
17692,1,,2022-10-21 11:59:28,2022-10-21 11:59:37.994588,359,0
17693,1,,2022-10-21 11:59:28,2022-10-21 12:00:23.397186,359,0
17694,1,,2022-10-21 11:59:28,2022-10-21 12:00:25.223763,359,0
17695,1,,2022-10-21 11:59:28,2022-10-21 12:01:10.747924,359,0
17696,28,,2022-10-21 11:59:28,2022-10-21 12:01:13.861993,359,0
17697,28,,2022-10-21 12:08:10,2022-10-21 12:08:19.250847,228,1
17698,25,1287,2022-10-21 12:08:39,2022-10-21 12:09:02.560749,228,1
17699,22,1287,2022-10-21 12:08:39,2022-10-21 12:10:26.190167,228,1
17700,25,1286,2022-10-21 12:08:39,2022-10-21 12:10:59.451980,228,1
17701,22,1286,2022-10-21 12:08:39,2022-10-21 12:12:23.958267,228,1
17702,25,1268,2022-10-21 12:13:08,2022-10-21 12:13:28.261929,228,1
17703,22,1268,2022-10-21 12:13:08,2022-10-21 12:16:51.125056,228,1
17704,19,1339,2022-10-21 12:17:07,2022-10-21 12:17:25.532748,228,1
17705,22,1339,2022-10-21 12:17:07,2022-10-21 12:18:21.943869,228,1
17706,19,1302,2022-10-21 12:18:47,2022-10-21 12:19:04.877587,228,1
17707,1,,2022-10-21 12:19:59,2022-10-21 12:20:05.419706,278,1
17708,26,,2022-10-21 12:19:59,2022-10-21 12:20:08.105916,278,1
17709,22,1302,2022-10-21 12:18:47,2022-10-21 12:20:18.962594,228,1
17710,26,,2022-10-21 12:20:18,2022-10-21 12:20:19.760665,278,1
17711,28,,2022-10-21 12:20:19,2022-10-21 12:20:21.241970,278,1
17712,19,1296,2022-10-21 12:18:47,2022-10-21 12:20:48.574368,228,1
17713,7,,2022-10-21 12:21:19,2022-10-21 12:21:34.285728,,0
17714,7,,2022-10-21 12:21:47,2022-10-21 12:21:56.195635,,0
17715,22,1296,2022-10-21 12:18:47,2022-10-21 12:22:29.594859,228,1
17716,25,1342,2022-10-21 12:22:42,2022-10-21 12:23:03.095305,228,1
17717,22,1342,2022-10-21 12:22:42,2022-10-21 12:24:33.581731,228,1
17718,19,1340,2022-10-21 12:22:42,2022-10-21 12:24:43.992815,228,1
17719,25,1335,2022-10-21 12:22:42,2022-10-21 12:24:48.709518,228,1
17720,25,1334,2022-10-21 12:22:42,2022-10-21 12:24:50.966683,228,1
17721,25,1277,2022-10-21 12:25:10,2022-10-21 12:25:14.834221,228,1
17722,25,1275,2022-10-21 12:25:10,2022-10-21 12:25:23.338500,228,1
17723,25,1270,2022-10-21 12:25:10,2022-10-21 12:25:27.960324,228,1
17724,26,,2022-10-21 12:27:31,2022-10-21 12:27:32.981723,286,1
17725,6,,2022-10-21 12:28:39,2022-10-21 12:28:41.521342,,0
17726,9,,2022-10-21 12:28:50,2022-10-21 12:28:53.765165,200,0
17727,6,,2022-10-21 12:39:12,2022-10-21 12:39:14.710051,,1
17728,7,,2022-10-21 12:39:33,2022-10-21 12:39:36.479484,,1
17729,28,,2022-10-21 12:39:37,2022-10-21 12:40:21.241899,74,1
17730,1,,2022-10-21 12:40:51,2022-10-21 12:40:52.394232,278,1
17731,26,,2022-10-21 12:40:51,2022-10-21 12:41:15.229701,278,1
17732,1,,2022-10-21 12:41:20,2022-10-21 12:41:25.888327,278,1
17733,26,,2022-10-21 12:41:20,2022-10-21 12:41:29.261820,278,1
17734,28,,2022-10-21 12:41:29,2022-10-21 12:41:29.751339,278,1
17735,7,,2022-10-21 12:56:32,2022-10-21 12:56:54.554379,,0
17736,7,,2022-10-21 12:56:54,2022-10-21 12:57:12.890370,,0
17737,7,,2022-10-21 12:57:25,2022-10-21 12:57:35.421680,,0
17738,7,,2022-10-21 12:57:35,2022-10-21 12:57:47.859916,,0
17739,7,,2022-10-21 12:58:00,2022-10-21 12:58:14.496030,,0
17740,7,,2022-10-21 13:00:39,2022-10-21 13:00:57.279634,,0
17741,26,,2022-10-21 13:15:36,2022-10-21 13:15:39.095109,327,1
17742,27,,2022-10-21 13:15:39,2022-10-21 13:15:40.469521,327,1
17743,26,,2022-10-21 13:15:40,2022-10-21 13:15:41.390023,327,1
17744,27,,2022-10-21 13:18:52,2022-10-21 13:18:55.243970,390,1
17745,7,,2022-10-21 13:33:16,2022-10-21 13:33:20.769498,,1
17746,13,,2022-10-21 13:30:57,2022-10-21 13:34:16.617332,390,1
17747,28,,2022-10-21 13:34:17,2022-10-21 13:34:34.067158,390,1
17748,22,1324,2022-10-21 13:36:00,2022-10-21 13:36:36.606257,390,1
17749,28,,2022-10-21 13:36:50,2022-10-21 13:36:54.251240,184,1
17750,22,1313,2022-10-21 13:36:48,2022-10-21 13:37:49.597707,390,1
17751,26,,2022-10-21 13:36:48,2022-10-21 13:37:51.640061,390,1
17752,9,,2022-10-21 13:33:21,2022-10-21 13:37:52.956297,106,1
17753,13,,2022-10-21 13:37:53,2022-10-21 13:39:17.616556,106,1
17754,28,,2022-10-21 13:39:21,2022-10-21 13:40:10.807116,106,1
17755,28,,2022-10-21 10:40:03,2022-10-21 13:40:14.689992,37,1
17756,6,,2022-10-21 13:40:14,2022-10-21 13:40:16.416301,,1
17757,7,,2022-10-21 13:40:18,2022-10-21 13:40:22.769682,,1
